opportunity_id,channel_name,campaign_name,region_name,company_size,plan,sites,status,created_month,close_month,expected_value,won_value,open_pipeline_value,lost_value,sales_cycle_days,value_imputed
836,Referral,Industry Events,East Flanders,50+,Group,2,Open,2026-05,,6518.81,0.0,6518.81,0.0,,0
837,Google Ads,High Intent Search,Hainaut,10-49,Starter,1,Lost,2026-05,2026-05,637.16,0.0,0.0,637.16,18.0,0
838,Google Ads,High Intent Search,Brussels,10-49,Starter,1,Won,2026-05,2026-06,573.5,517.36,0.0,0.0,27.0,0
839,LinkedIn Ads,Decision Makers,Flemish Brabant,1-9,Pro,1,Won,2026-05,2026-05,1467.78,1491.78,0.0,0.0,26.0,0
840,Meta Ads,Lead Magnet,Flemish Brabant,1-9,Starter,1,Lost,2026-05,2026-05,538.11,0.0,0.0,538.11,24.0,0
841,Email,Newsletter,Flemish Brabant,50+,Group,5,Open,2026-05,,17645.44,0.0,17645.44,0.0,,0
842,Email,Lead Nurture,Liège,1-9,Pro,1,Lost,2026-05,2026-06,1486.93,0.0,0.0,1486.93,34.0,0
843,Google Ads,High Intent Search,Namur,1-9,Starter,1,Lost,2026-05,2026-05,558.64,0.0,0.0,558.64,13.0,0
844,Organic Search,SEO Guides,Namur,50+,Pro,1,Lost,2026-05,2026-05,1456.02,0.0,0.0,1456.02,13.0,0
845,Organic Search,SEO Comparison,Brussels,1-9,Starter,1,Lost,2026-05,2026-05,566.08,0.0,0.0,566.08,13.0,0
846,Direct,Brand Direct,Flemish Brabant,10-49,Pro,1,Open,2026-05,,1385.01,0.0,1385.01,0.0,,0
847,Email,Newsletter,East Flanders,50+,Pro,1,Won,2026-05,2026-06,1550.32,1562.7,0.0,0.0,27.0,0
848,Email,Reactivation,Liège,1-9,Starter,1,Lost,2026-05,2026-05,601.83,0.0,0.0,601.83,8.0,0
849,Referral,Partner Network,Namur,10-49,Pro,1,Lost,2026-05,2026-05,1354.97,0.0,0.0,1354.97,12.0,0
850,Referral,Customer Referral,Brussels,50+,Group,3,Won,2026-05,2026-05,10977.34,10370.47,0.0,0.0,19.0,0
851,Meta Ads,Awareness Video,East Flanders,50+,Pro,1,Lost,2026-05,2026-06,1327.96,0.0,0.0,1327.96,30.0,0
852,Organic Search,SEO Product Pages,Antwerp,50+,Group,5,Won,2026-05,2026-06,16551.37,14740.8,0.0,0.0,36.0,0
853,Organic Search,SEO Product Pages,East Flanders,1-9,Starter,1,Lost,2026-05,2026-05,635.23,0.0,0.0,635.23,13.0,0
854,Direct,Brand Direct,Brussels,1-9,Pro,1,Lost,2026-05,2026-05,1314.47,0.0,0.0,1314.47,21.0,0
855,Email,Newsletter,Brussels,1-9,Pro,1,Lost,2026-05,2026-05,1459.89,0.0,0.0,1459.89,8.0,0
856,Email,Newsletter,Antwerp,1-9,Starter,1,Lost,2026-05,2026-05,529.97,0.0,0.0,529.97,20.0,0
857,Email,Lead Nurture,Walloon Brabant,1-9,Starter,1,Lost,2026-05,2026-05,566.24,0.0,0.0,566.24,17.0,0
858,Referral,Industry Events,Namur,1-9,Starter,1,Lost,2026-05,2026-05,604.26,0.0,0.0,604.26,4.0,0
859,LinkedIn Ads,Decision Makers,Brussels,1-9,Starter,1,Won,2026-05,2026-05,616.63,529.58,0.0,0.0,27.0,0
860,LinkedIn Ads,SMB Growth,Antwerp,50+,Group,5,Lost,2026-05,2026-06,19116.07,0.0,0.0,19116.07,45.0,0
861,Direct,Demo Page Direct,Flemish Brabant,1-9,Starter,1,Lost,2026-05,2026-05,539.4,0.0,0.0,539.4,18.0,0
862,Meta Ads,Retargeting,Hainaut,1-9,Starter,1,Won,2026-05,2026-06,579.55,572.05,0.0,0.0,26.0,0
863,Direct,Brand Direct,Flemish Brabant,50+,Group,4,Lost,2026-05,2026-05,14160.04,0.0,0.0,14160.04,23.0,0
864,Email,Reactivation,Flemish Brabant,1-9,Starter,1,Lost,2026-05,2026-05,594.51,0.0,0.0,594.51,14.0,0
865,Referral,Customer Referral,Brussels,10-49,Starter,1,Lost,2026-05,2026-06,554.54,0.0,0.0,554.54,25.0,0
866,Google Ads,Competitor Search,Brussels,10-49,Group,3,Lost,2026-05,,10650.81,0.0,0.0,10650.81,,0
867,Direct,Brand Direct,Namur,1-9,Starter,1,Lost,2026-05,2026-05,569.48,0.0,0.0,569.48,10.0,0
868,Direct,Brand Direct,Flemish Brabant,1-9,Starter,1,Lost,2026-05,2026-05,609.72,0.0,0.0,609.72,13.0,0
869,Referral,Partner Network,Hainaut,50+,Pro,1,Open,2026-05,,1369.8,0.0,1369.8,0.0,,0
870,Referral,Partner Network,Namur,1-9,Pro,1,Won,2026-05,2026-05,1300.88,1127.68,0.0,0.0,11.0,0
871,Referral,Customer Referral,Walloon Brabant,1-9,Starter,1,Lost,2026-05,2026-05,595.17,0.0,0.0,595.17,11.0,0
872,LinkedIn Ads,Decision Makers,Antwerp,50+,Pro,1,Open,2026-05,,1339.77,0.0,1339.77,0.0,,0
873,LinkedIn Ads,Decision Makers,Liège,1-9,Pro,1,Won,2026-05,2026-06,1323.31,1255.72,0.0,0.0,34.0,0
874,Organic Search,SEO Product Pages,Hainaut,1-9,Starter,1,Won,2026-05,2026-05,585.86,537.04,0.0,0.0,12.0,0
875,Organic Search,SEO Product Pages,Brussels,10-49,Pro,1,Lost,2026-05,2026-06,1414.77,0.0,0.0,1414.77,31.0,0
876,Direct,Returning Visitors,Walloon Brabant,10-49,Pro,1,Lost,2026-05,2026-05,1308.6,0.0,0.0,1308.6,21.0,0
877,Direct,Demo Page Direct,East Flanders,10-49,Pro,1,Lost,2026-05,2026-06,1367.04,0.0,0.0,1367.04,47.0,0
878,Referral,Partner Network,Brussels,10-49,Pro,1,Won,2026-05,2026-05,1292.07,1279.77,0.0,0.0,15.0,0
879,Referral,Partner Network,Brussels,50+,Pro,1,Won,2026-05,2026-06,1345.69,1186.33,0.0,0.0,34.0,0
880,Referral,Customer Referral,Hainaut,1-9,Starter,1,Lost,2026-05,2026-05,600.08,0.0,0.0,600.08,18.0,0
881,LinkedIn Ads,SMB Growth,Hainaut,10-49,Pro,1,Lost,2026-05,2026-06,1375.38,0.0,0.0,1375.38,20.0,0
882,Direct,Brand Direct,Hainaut,10-49,Pro,1,Won,2026-05,2026-05,1537.26,1352.93,0.0,0.0,14.0,0
883,Direct,Demo Page Direct,East Flanders,1-9,Pro,1,Open,2026-05,,1406.45,0.0,1406.45,0.0,,0
884,Email,Newsletter,Brussels,1-9,Pro,1,Lost,2026-05,2026-05,1323.94,0.0,0.0,1323.94,14.0,0
885,Email,Reactivation,Brussels,1-9,Starter,1,Lost,2026-05,2026-05,541.92,0.0,0.0,541.92,16.0,0
886,LinkedIn Ads,Operations Leaders,Brussels,10-49,Pro,1,Won,2026-05,2026-06,1404.51,1343.08,0.0,0.0,25.0,0
887,Organic Search,SEO Product Pages,Liège,10-49,Pro,1,Lost,2026-05,2026-05,1375.37,0.0,0.0,1375.37,11.0,0
888,Direct,Brand Direct,Hainaut,1-9,Starter,1,Won,2026-05,2026-05,562.91,481.64,0.0,0.0,15.0,0
889,Email,Newsletter,Namur,50+,Group,5,Won,2026-05,2026-06,17648.67,16965.97,0.0,0.0,25.0,0
890,Email,Lead Nurture,Namur,10-49,Pro,1,Lost,2026-05,2026-06,1444.05,0.0,0.0,1444.05,20.0,0
891,Email,Lead Nurture,Antwerp,50+,Pro,1,Won,2026-05,2026-05,1462.78,1350.45,0.0,0.0,8.0,0
892,Referral,Partner Network,Antwerp,10-49,Pro,1,Lost,2026-05,2026-06,1552.17,0.0,0.0,1552.17,22.0,0
893,Referral,Customer Referral,Brussels,10-49,Pro,1,Lost,2026-05,2026-05,1466.81,0.0,0.0,1466.81,22.0,0
894,Referral,Customer Referral,Namur,10-49,Pro,1,Won,2026-05,2026-05,1535.27,1350.97,0.0,0.0,20.0,0
895,Referral,Industry Events,East Flanders,1-9,Starter,1,Lost,2026-05,2026-05,643.02,0.0,0.0,643.02,7.0,0
896,Organic Search,SEO Product Pages,Walloon Brabant,1-9,Pro,1,Lost,2026-05,2026-05,1373.19,0.0,0.0,1373.19,3.0,0
897,Organic Search,SEO Guides,Flemish Brabant,1-9,Pro,1,Lost,2026-05,2026-05,1440.84,0.0,0.0,1440.84,17.0,0
898,Direct,Returning Visitors,Antwerp,1-9,Pro,1,Won,2026-05,2026-05,1321.35,1347.22,0.0,0.0,12.0,0
899,Email,Newsletter,Walloon Brabant,50+,Group,5,Won,2026-05,2026-05,17266.2,16453.54,0.0,0.0,17.0,0
900,Referral,Partner Network,Walloon Brabant,50+,Group,2,Open,2026-05,,7369.76,0.0,7369.76,0.0,,0
901,Referral,Customer Referral,Walloon Brabant,10-49,Starter,1,Lost,2026-05,2026-06,560.19,0.0,0.0,560.19,47.0,0
902,Referral,Customer Referral,Flemish Brabant,1-9,Pro,1,Won,2026-05,2026-05,1348.98,1361.94,0.0,0.0,10.0,0
903,Referral,Industry Events,Hainaut,10-49,Pro,1,Lost,2026-05,2026-06,1489.97,0.0,0.0,1489.97,23.0,0
904,Referral,Industry Events,East Flanders,1-9,Starter,1,Lost,2026-05,2026-05,542.49,0.0,0.0,542.49,8.0,0
905,Google Ads,High Intent Search,Brussels,1-9,Starter,1,Won,2026-05,2026-05,570.46,521.9,0.0,0.0,13.0,0
906,Google Ads,Restaurant Operations,Hainaut,10-49,Pro,1,Lost,2026-05,2026-06,1406.24,0.0,0.0,1406.24,31.0,0
907,Organic Search,SEO Product Pages,Antwerp,50+,Group,2,Won,2026-05,2026-06,6488.23,6010.31,0.0,0.0,37.0,0
908,Organic Search,SEO Product Pages,Walloon Brabant,1-9,Pro,1,Won,2026-05,2026-06,1379.7,1314.35,0.0,0.0,22.0,0
909,Direct,Returning Visitors,East Flanders,10-49,Pro,1,Won,2026-05,2026-06,1312.7,1215.0,0.0,0.0,29.0,0
910,Direct,Demo Page Direct,East Flanders,50+,Group,2,Lost,2026-05,2026-06,7317.79,0.0,0.0,7317.79,42.0,0
911,Referral,Partner Network,Flemish Brabant,1-9,Pro,1,Lost,2026-05,2026-05,1367.98,0.0,0.0,1367.98,15.0,0
912,Google Ads,High Intent Search,Brussels,10-49,Pro,1,Won,2026-05,2026-06,1411.86,1359.49,0.0,0.0,19.0,0
913,Direct,Brand Direct,Walloon Brabant,1-9,Starter,1,Lost,2026-05,2026-05,543.49,0.0,0.0,543.49,8.0,0
914,Direct,Brand Direct,Hainaut,1-9,Pro,1,Lost,2026-05,2026-05,1366.66,0.0,0.0,1366.66,4.0,0
915,Direct,Brand Direct,Brussels,50+,Group,3,Open,2026-05,,9653.24,0.0,9653.24,0.0,,0
916,Organic Search,SEO Comparison,Liège,1-9,Pro,1,Won,2026-05,2026-05,1328.08,1325.36,0.0,0.0,14.0,0
917,Email,Lead Nurture,Hainaut,50+,Group,4,Lost,2026-05,2026-06,12985.46,0.0,0.0,12985.46,23.0,0
918,Referral,Partner Network,Liège,10-49,Starter,1,Lost,2026-05,2026-06,581.91,0.0,0.0,581.91,35.0,0
919,LinkedIn Ads,Decision Makers,East Flanders,10-49,Pro,1,Won,2026-05,2026-06,1362.47,1167.11,0.0,0.0,21.0,0
920,LinkedIn Ads,Decision Makers,Namur,10-49,Starter,1,Lost,2026-05,,530.97,0.0,0.0,530.97,,0
921,Organic Search,SEO Comparison,Liège,1-9,Starter,1,Open,2026-05,,542.93,0.0,542.93,0.0,,0
922,Direct,Returning Visitors,East Flanders,50+,Group,3,Won,2026-05,2026-06,10810.77,10350.41,0.0,0.0,26.0,0
923,Referral,Industry Events,Brussels,1-9,Pro,1,Won,2026-05,2026-06,1402.01,1402.58,0.0,0.0,15.0,0
924,Referral,Industry Events,Walloon Brabant,1-9,Starter,1,Won,2026-05,2026-05,599.0,547.21,0.0,0.0,11.0,0
925,Google Ads,High Intent Search,Liège,1-9,Starter,1,Won,2026-05,2026-06,609.92,537.64,0.0,0.0,21.0,0
926,LinkedIn Ads,Decision Makers,Antwerp,1-9,Starter,1,Won,2026-05,2026-06,549.08,546.59,0.0,0.0,27.0,0
927,Organic Search,SEO Comparison,Liège,10-49,Pro,1,Lost,2026-05,2026-06,1369.25,0.0,0.0,1369.25,39.0,0
928,Direct,Brand Direct,Antwerp,50+,Group,2,Won,2026-05,2026-06,6812.47,6496.62,0.0,0.0,20.0,0
929,Direct,Brand Direct,Liège,1-9,Starter,1,Lost,2026-05,2026-06,626.21,0.0,0.0,626.21,15.0,0
930,Direct,Brand Direct,Antwerp,1-9,Starter,1,Lost,2026-05,2026-05,549.77,0.0,0.0,549.77,9.0,0
931,Direct,Brand Direct,Namur,10-49,Pro,1,Open,2026-05,,1407.19,0.0,1407.19,0.0,,0
932,Direct,Brand Direct,Flemish Brabant,1-9,Starter,1,Lost,2026-05,2026-06,541.76,0.0,0.0,541.76,16.0,0
933,Direct,Returning Visitors,Antwerp,1-9,Starter,1,Lost,2026-05,2026-05,613.1,0.0,0.0,613.1,15.0,0
934,Direct,Demo Page Direct,Flemish Brabant,10-49,Group,2,Lost,2026-05,2026-06,6373.71,0.0,0.0,6373.71,16.0,0
935,Referral,Partner Network,Brussels,1-9,Pro,1,Lost,2026-05,2026-06,1412.27,0.0,0.0,1412.27,23.0,0
936,Google Ads,High Intent Search,Antwerp,10-49,Pro,1,Lost,2026-05,2026-05,1289.38,0.0,0.0,1289.38,12.0,0
937,Organic Search,SEO Product Pages,Brussels,10-49,Pro,1,Lost,2026-05,2026-06,1404.62,0.0,0.0,1404.62,19.0,0
938,Direct,Returning Visitors,Antwerp,1-9,Starter,1,Lost,2026-05,2026-06,575.39,0.0,0.0,575.39,17.0,0
939,Direct,Returning Visitors,Hainaut,50+,Group,5,Lost,2026-05,2026-06,16824.64,0.0,0.0,16824.64,34.0,0
940,Email,Newsletter,Brussels,10-49,Pro,1,Lost,2026-05,2026-06,1320.27,0.0,0.0,1320.27,25.0,0
941,LinkedIn Ads,Decision Makers,Namur,50+,Group,4,Won,2026-05,2026-06,14487.21,13189.68,0.0,0.0,25.0,0
942,Organic Search,SEO Product Pages,Hainaut,1-9,Starter,1,Lost,2026-05,2026-06,537.38,0.0,0.0,537.38,12.0,0
943,Organic Search,SEO Product Pages,East Flanders,10-49,Pro,1,Won,2026-05,2026-06,1440.2,1324.37,0.0,0.0,12.0,0
944,Organic Search,SEO Comparison,Hainaut,50+,Group,2,Open,2026-05,,7384.35,0.0,7384.35,0.0,,0
945,Organic Search,SEO Comparison,Liège,10-49,Starter,1,Lost,2026-05,2026-06,533.93,0.0,0.0,533.93,28.0,0
946,Organic Search,SEO Comparison,Walloon Brabant,10-49,Group,5,Lost,2026-05,2026-06,16059.39,0.0,0.0,16059.39,25.0,0
947,Direct,Brand Direct,Hainaut,1-9,Starter,1,Won,2026-05,2026-06,561.74,545.97,0.0,0.0,12.0,0
948,Direct,Brand Direct,Brussels,1-9,Pro,1,Lost,2026-05,2026-06,1463.56,0.0,0.0,1463.56,23.0,0
949,Email,Lead Nurture,East Flanders,10-49,Starter,1,Won,2026-05,2026-06,604.71,560.07,0.0,0.0,36.0,0
950,Referral,Partner Network,East Flanders,1-9,Starter,1,Won,2026-05,2026-06,551.51,510.59,0.0,0.0,26.0,0
951,Google Ads,Restaurant Operations,Flemish Brabant,1-9,Starter,1,Lost,2026-05,2026-05,628.74,0.0,0.0,628.74,9.0,0
952,Organic Search,SEO Comparison,Antwerp,1-9,Pro,1,Lost,2026-05,2026-06,1491.84,0.0,0.0,1491.84,25.0,0
953,Email,Lead Nurture,East Flanders,1-9,Starter,1,Lost,2026-05,2026-06,532.63,0.0,0.0,532.63,13.0,0
954,Referral,Partner Network,Flemish Brabant,1-9,Starter,1,Lost,2026-05,2026-06,633.74,0.0,0.0,633.74,14.0,0
955,Referral,Partner Network,Walloon Brabant,10-49,Pro,1,Open,2026-05,,1364.35,0.0,1364.35,0.0,,0
956,Referral,Partner Network,Walloon Brabant,1-9,Pro,1,Lost,2026-05,2026-06,1449.07,0.0,0.0,1449.07,21.0,0
957,Direct,Returning Visitors,Walloon Brabant,10-49,Pro,1,Won,2026-05,2026-06,1358.65,1330.32,0.0,0.0,19.0,0
958,Google Ads,Restaurant Operations,Hainaut,1-9,Starter,1,Won,2026-05,2026-06,596.9,604.33,0.0,0.0,20.0,0
959,Organic Search,SEO Product Pages,Namur,1-9,Starter,1,Lost,2026-05,2026-06,600.78,0.0,0.0,600.78,23.0,0
960,Organic Search,SEO Comparison,Brussels,1-9,Starter,1,Lost,2026-05,2026-05,582.33,0.0,0.0,582.33,5.0,0
961,Direct,Brand Direct,Antwerp,1-9,Starter,1,Won,2026-05,2026-06,635.96,634.06,0.0,0.0,19.0,0
962,Email,Newsletter,Brussels,1-9,Starter,1,Won,2026-05,2026-05,628.58,595.48,0.0,0.0,3.0,0
963,Email,Lead Nurture,Liège,1-9,Starter,1,Lost,2026-05,2026-06,585.24,0.0,0.0,585.24,33.0,0
964,Referral,Partner Network,Flemish Brabant,1-9,Starter,1,Won,2026-05,2026-06,534.19,508.29,0.0,0.0,10.0,0
965,Organic Search,SEO Product Pages,Antwerp,10-49,Pro,1,Lost,2026-05,2026-06,1335.08,0.0,0.0,1335.08,18.0,0
966,Email,Lead Nurture,Hainaut,10-49,Starter,1,Open,2026-05,,572.44,0.0,572.44,0.0,,0
967,Referral,Customer Referral,Hainaut,1-9,Starter,1,Won,2026-05,2026-06,623.72,532.88,0.0,0.0,14.0,0
968,Google Ads,High Intent Search,Brussels,10-49,Pro,1,Open,2026-05,,1474.34,0.0,1474.34,0.0,,0
969,Organic Search,SEO Product Pages,East Flanders,1-9,Starter,1,Lost,2026-05,2026-06,577.91,0.0,0.0,577.91,4.0,0
970,Organic Search,SEO Product Pages,Namur,1-9,Pro,1,Lost,2026-05,2026-05,1399.15,0.0,0.0,1399.15,4.0,0
971,Referral,Industry Events,Liège,10-49,Group,4,Won,2026-05,2026-06,13161.05,11321.3,0.0,0.0,17.0,0
972,Referral,Industry Events,Walloon Brabant,50+,Group,3,Lost,2026-05,2026-06,10027.06,0.0,0.0,10027.06,24.0,0
973,Organic Search,SEO Product Pages,Hainaut,1-9,Pro,1,Lost,2026-05,2026-06,1514.86,0.0,0.0,1514.86,31.0,0
974,Organic Search,SEO Product Pages,East Flanders,10-49,Pro,1,Lost,2026-05,2026-06,1476.89,0.0,0.0,1476.89,32.0,0
975,Direct,Demo Page Direct,Flemish Brabant,1-9,Starter,1,Lost,2026-05,2026-05,563.02,0.0,0.0,563.02,7.0,0
976,Email,Newsletter,Hainaut,1-9,Pro,1,Lost,2026-05,2026-06,1490.1,0.0,0.0,1490.1,19.0,0
977,Email,Lead Nurture,Liège,10-49,Pro,1,Won,2026-05,2026-06,1341.02,1210.09,0.0,0.0,24.0,0
978,Email,Lead Nurture,Namur,1-9,Starter,1,Lost,2026-05,2026-06,567.43,0.0,0.0,567.43,28.0,0
979,Referral,Customer Referral,Flemish Brabant,1-9,Starter,1,Won,2026-05,2026-06,570.89,576.07,0.0,0.0,12.0,0
980,LinkedIn Ads,Decision Makers,East Flanders,50+,Group,4,Open,2026-05,,15204.17,0.0,15204.17,0.0,,0
981,Meta Ads,Awareness Video,Antwerp,10-49,Pro,1,Lost,2026-05,2026-06,1430.97,0.0,0.0,1430.97,23.0,0
982,Organic Search,SEO Guides,Walloon Brabant,50+,Pro,1,Open,2026-06,,1524.41,0.0,1524.41,0.0,,0
983,Organic Search,SEO Guides,Walloon Brabant,10-49,Starter,1,Open,2026-05,,600.11,0.0,600.11,0.0,,0
984,Direct,Brand Direct,Antwerp,1-9,Pro,1,Lost,2026-05,2026-06,1372.7,0.0,0.0,1372.7,12.0,0
985,Referral,Customer Referral,Walloon Brabant,1-9,Starter,1,Won,2026-05,2026-06,555.74,555.74,0.0,0.0,9.0,1
986,Referral,Industry Events,Hainaut,10-49,Group,5,Won,2026-05,2026-06,17766.08,18033.46,0.0,0.0,11.0,0
987,Google Ads,High Intent Search,Flemish Brabant,1-9,Starter,1,Lost,2026-06,2026-06,576.4,0.0,0.0,576.4,7.0,0
988,Email,Newsletter,Brussels,1-9,Starter,1,Lost,2026-05,2026-06,553.4,0.0,0.0,553.4,22.0,0
989,Email,Lead Nurture,Namur,1-9,Starter,1,Lost,2026-05,2026-06,603.97,0.0,0.0,603.97,15.0,0
990,Google Ads,High Intent Search,Brussels,1-9,Starter,1,Lost,2026-05,2026-06,574.86,0.0,0.0,574.86,21.0,0
991,LinkedIn Ads,Decision Makers,Brussels,10-49,Pro,1,Lost,2026-06,2026-06,1553.29,0.0,0.0,1553.29,24.0,0
992,Organic Search,SEO Product Pages,Antwerp,50+,Pro,1,Open,2026-05,,1406.72,0.0,1406.72,0.0,,0
993,Direct,Returning Visitors,Brussels,1-9,Pro,1,Won,2026-05,2026-06,1501.76,1518.48,0.0,0.0,15.0,0
994,Direct,Returning Visitors,Brussels,50+,Group,3,Won,2026-05,2026-06,9515.56,9180.74,0.0,0.0,16.0,0
995,Email,Reactivation,Brussels,1-9,Pro,1,Lost,2026-05,2026-06,1431.98,0.0,0.0,1431.98,13.0,0
996,Referral,Partner Network,Liège,10-49,Pro,1,Open,2026-06,,1501.52,0.0,1501.52,0.0,,0
997,Referral,Customer Referral,Liège,1-9,Pro,1,Won,2026-05,2026-06,1520.72,1346.56,0.0,0.0,10.0,0
998,Email,Newsletter,East Flanders,1-9,Starter,1,Lost,2026-05,2026-06,634.76,0.0,0.0,634.76,8.0,0
999,Email,Lead Nurture,Brussels,10-49,Pro,1,Lost,2026-05,2026-06,1459.66,0.0,0.0,1459.66,30.0,0
1000,Meta Ads,Retargeting,Liège,10-49,Pro,1,Lost,2026-06,2026-06,1563.54,0.0,0.0,1563.54,21.0,0
1001,Organic Search,SEO Guides,East Flanders,1-9,Starter,1,Won,2026-06,2026-06,604.53,583.39,0.0,0.0,16.0,0
1002,Organic Search,SEO Guides,Brussels,1-9,Pro,1,Lost,2026-05,2026-06,1563.36,0.0,0.0,1563.36,25.0,0
1003,Direct,Demo Page Direct,Brussels,1-9,Starter,1,Lost,2026-05,2026-06,532.4,0.0,0.0,532.4,23.0,0
1004,Referral,Partner Network,Namur,1-9,Starter,1,Won,2026-06,2026-06,561.46,519.3,0.0,0.0,11.0,0
1005,Referral,Partner Network,East Flanders,1-9,Starter,1,Lost,2026-05,2026-06,581.53,0.0,0.0,581.53,10.0,0
1006,Referral,Partner Network,Liège,10-49,Group,2,Lost,2026-05,2026-06,7062.94,0.0,0.0,7062.94,29.0,0
1007,Referral,Customer Referral,Hainaut,10-49,Pro,1,Open,2026-06,,1540.94,0.0,1540.94,0.0,,0
1008,Referral,Industry Events,Liège,10-49,Pro,1,Open,2026-06,,1463.99,0.0,1463.99,0.0,,0
1009,Organic Search,SEO Product Pages,Antwerp,1-9,Pro,1,Lost,2026-06,2026-06,1512.77,0.0,0.0,1512.77,10.0,0
1010,Direct,Brand Direct,Brussels,1-9,Pro,1,Lost,2026-06,2026-06,1312.28,0.0,0.0,1312.28,5.0,0
1011,Direct,Brand Direct,Liège,10-49,Pro,1,Open,2026-06,,1418.59,0.0,1418.59,0.0,,0
1012,Organic Search,SEO Guides,Namur,10-49,Pro,1,Lost,2026-06,2026-06,1420.83,0.0,0.0,1420.83,13.0,0
1013,Direct,Returning Visitors,East Flanders,10-49,Starter,1,Open,2026-06,,543.27,0.0,543.27,0.0,,0
1014,Meta Ads,Lead Magnet,Brussels,10-49,Pro,1,Lost,2026-06,2026-06,1477.98,0.0,0.0,1477.98,11.0,0
1015,Organic Search,SEO Product Pages,Antwerp,50+,Pro,1,Lost,2026-06,2026-06,1567.61,0.0,0.0,1567.61,17.0,0
1016,Organic Search,SEO Product Pages,Liège,1-9,Starter,1,Lost,2026-06,2026-06,559.48,0.0,0.0,559.48,19.0,0
1017,Direct,Brand Direct,Hainaut,1-9,Pro,1,Open,2026-06,,1386.65,0.0,1386.65,0.0,,0
1018,Direct,Brand Direct,Hainaut,10-49,Group,2,Lost,2026-06,2026-06,6453.18,0.0,0.0,6453.18,14.0,0
1019,Email,Lead Nurture,East Flanders,10-49,Pro,1,Won,2026-06,2026-06,1490.41,1354.39,0.0,0.0,21.0,0
1020,Email,Lead Nurture,Walloon Brabant,1-9,Starter,1,Lost,2026-06,2026-06,559.53,0.0,0.0,559.53,12.0,0
1021,Referral,Partner Network,Antwerp,1-9,Starter,1,Won,2026-06,2026-06,561.22,516.61,0.0,0.0,16.0,0
1022,Referral,Customer Referral,Walloon Brabant,1-9,Starter,1,Lost,2026-06,2026-06,566.11,0.0,0.0,566.11,21.0,0
1023,Direct,Brand Direct,Walloon Brabant,50+,Group,5,Open,2026-06,,18448.99,0.0,18448.99,0.0,,0
1024,Referral,Partner Network,Brussels,1-9,Pro,1,Won,2026-06,2026-06,1358.49,1290.27,0.0,0.0,14.0,0
1025,Referral,Customer Referral,Brussels,1-9,Starter,1,Won,2026-06,2026-06,552.31,534.17,0.0,0.0,9.0,0
1026,Referral,Customer Referral,Namur,1-9,Starter,1,Open,2026-06,,573.96,0.0,573.96,0.0,,0
1027,LinkedIn Ads,Decision Makers,Namur,1-9,Pro,1,Lost,2026-06,2026-06,1348.9,0.0,0.0,1348.9,6.0,0
1028,LinkedIn Ads,Decision Makers,Namur,1-9,Starter,1,Won,2026-06,2026-06,540.65,541.87,0.0,0.0,18.0,0
1029,Meta Ads,Lead Magnet,East Flanders,1-9,Starter,1,Won,2026-06,2026-06,642.29,587.71,0.0,0.0,20.0,0
1030,Organic Search,SEO Product Pages,Hainaut,1-9,Starter,1,Lost,2026-06,2026-06,531.35,0.0,0.0,531.35,7.0,0
1031,Organic Search,SEO Guides,Antwerp,1-9,Pro,1,Lost,2026-06,2026-06,1446.81,0.0,0.0,1446.81,8.0,0
1032,Direct,Returning Visitors,Flemish Brabant,10-49,Starter,1,Open,2026-06,,594.87,0.0,594.87,0.0,,0
1033,Direct,Returning Visitors,Antwerp,10-49,Pro,1,Won,2026-06,2026-06,1528.73,1397.2,0.0,0.0,7.0,0
1034,Referral,Partner Network,Brussels,1-9,Starter,1,Lost,2026-06,2026-06,622.94,0.0,0.0,622.94,17.0,0
1035,Referral,Partner Network,Brussels,1-9,Starter,1,Open,2026-06,,604.46,0.0,604.46,0.0,,0
1036,Referral,Customer Referral,Brussels,10-49,Group,4,Lost,2026-06,2026-06,13685.6,0.0,0.0,13685.6,14.0,0
1037,Google Ads,High Intent Search,Brussels,1-9,Starter,1,Open,2026-06,,580.77,0.0,580.77,0.0,,0
1038,Google Ads,Competitor Search,Namur,1-9,Starter,1,Open,2026-06,,562.57,0.0,562.57,0.0,,0
1039,Google Ads,Restaurant Operations,Hainaut,1-9,Starter,1,Open,2026-06,,605.4,0.0,605.4,0.0,,0
1040,Organic Search,SEO Product Pages,Antwerp,1-9,Starter,1,Open,2026-06,,553.32,0.0,553.32,0.0,,0
1041,Email,Newsletter,Brussels,10-49,Pro,1,Won,2026-06,2026-06,1501.22,1402.07,0.0,0.0,10.0,0
1042,Google Ads,High Intent Search,East Flanders,1-9,Starter,1,Open,2026-06,,582.96,0.0,582.96,0.0,,0
1043,Google Ads,Competitor Search,East Flanders,1-9,Starter,1,Lost,2026-06,2026-06,603.08,0.0,0.0,603.08,10.0,0
1044,Meta Ads,Awareness Video,Flemish Brabant,10-49,Pro,1,Lost,2026-06,2026-06,1528.65,0.0,0.0,1528.65,19.0,0
1045,Organic Search,SEO Guides,Hainaut,50+,Group,2,Open,2026-06,,6374.16,0.0,6374.16,0.0,,0
1046,Direct,Brand Direct,Walloon Brabant,1-9,Pro,1,Won,2026-06,2026-06,1493.93,1501.05,0.0,0.0,21.0,0
1047,Direct,Returning Visitors,East Flanders,1-9,Pro,1,Won,2026-06,2026-06,1299.95,1220.41,0.0,0.0,15.0,0
