opportunity_id,lead_id,created_date_key,close_date_key,revenue_date_key,channel_id,campaign_id,region_id,company_size,plan,sites,status,is_won,expected_value,won_value,sales_cycle_days,value_imputed
1095,4920,20260613,,20260613,4,12,1,1-9,Pro,1,Open,0,1483.59,0.0,,0
1096,4922,20260615,20260628,20260628,4,12,3,10-49,Group,4,Lost,0,14264.01,0.0,13,0
1097,4924,20260612,,20260612,5,13,1,50+,Group,4,Open,0,15015.36,0.0,,0
1098,4930,20260616,20260621,20260621,7,19,1,1-9,Pro,1,Won,1,1457.58,1447.05,5,0
1099,4931,20260616,,20260616,7,19,1,1-9,Starter,1,Open,0,589.01,0.0,,0
1100,4933,20260614,20260628,20260628,1,1,1,1-9,Pro,1,Won,1,1567.96,1575.99,14,0
1101,4941,20260615,,20260615,1,3,6,10-49,Pro,1,Open,0,1296.52,0.0,,0
1102,4943,20260620,,20260620,2,5,6,50+,Group,5,Open,0,16928.43,0.0,,0
1103,4947,20260615,20260628,20260628,3,7,2,10-49,Pro,1,Lost,0,1295.34,0.0,13,0
1104,4952,20260613,20260629,20260629,4,10,1,1-9,Pro,1,Won,1,1322.43,1180.51,16,0
1105,4954,20260616,20260630,20260630,4,12,3,1-9,Pro,1,Won,1,1538.53,1530.96,14,0
1106,4955,20260621,20260624,20260624,5,13,1,1-9,Starter,1,Lost,0,639.18,0.0,3,0
1107,4956,20260619,,20260619,5,13,6,50+,Group,2,Open,0,7023.33,0.0,,0
1108,4963,20260618,,20260618,6,17,5,10-49,Pro,1,Open,0,1508.74,0.0,,0
1109,4965,20260618,,20260618,6,17,8,1-9,Starter,1,Open,0,536.3,0.0,,0
1110,4979,20260619,,20260619,3,9,3,10-49,Pro,1,Open,0,1348.42,0.0,,0
1111,4986,20260620,,20260620,5,14,1,50+,Pro,1,Open,0,1396.69,0.0,,0
1112,4988,20260614,,20260614,6,17,1,10-49,Pro,1,Open,0,1367.49,0.0,,0
1113,4989,20260615,,20260615,6,17,1,10-49,Pro,1,Open,0,1438.75,0.0,,0
1114,4991,20260617,,20260617,7,19,1,10-49,Pro,1,Open,0,1364.08,0.0,,0
1115,4992,20260615,,20260615,1,1,1,10-49,Pro,1,Open,0,1540.51,0.0,,0
1116,4993,20260617,,20260617,1,2,6,10-49,Starter,1,Open,0,542.58,0.0,,0
1117,4994,20260620,,20260620,2,4,6,1-9,Starter,1,Open,0,574.78,0.0,,0
1118,4995,20260616,,20260616,2,6,2,50+,Group,4,Open,0,14474.1,0.0,,0
1119,5009,20260617,,20260617,5,13,2,10-49,Starter,1,Open,0,562.99,0.0,,0
1120,5011,20260615,,20260615,6,16,3,10-49,Pro,1,Open,0,1459.79,0.0,,0
1121,5012,20260621,20260626,20260626,6,16,5,1-9,Pro,1,Won,1,1404.43,1425.99,5,0
1122,5014,20260623,,20260623,6,17,7,1-9,Starter,1,Open,0,564.7,0.0,,0
1123,5015,20260623,,20260623,6,18,5,10-49,Pro,1,Open,0,1422.98,0.0,,0
1124,5018,20260618,20260626,20260626,7,19,1,10-49,Pro,1,Lost,0,1371.86,0.0,8,0
1125,5020,20260620,20260630,20260630,7,19,2,1-9,Starter,1,Lost,0,576.55,0.0,10,0
1126,5025,20260621,,20260621,1,1,7,10-49,Pro,1,Open,0,1288.7,0.0,,0
1127,5037,20260617,20260625,20260625,6,16,5,1-9,Starter,1,Won,1,600.19,609.3,8,0
1128,5041,20260622,,20260622,7,19,3,10-49,Starter,1,Open,0,573.87,0.0,,0
1129,5042,20260617,,20260617,7,21,5,1-9,Starter,1,Open,0,641.52,0.0,,0
1130,5054,20260619,,20260619,5,15,4,10-49,Pro,1,Open,0,1542.83,0.0,,0
1131,5056,20260619,,20260619,6,16,8,50+,Group,4,Open,0,14114.96,0.0,,0
1132,5058,20260619,,20260619,6,17,5,1-9,Pro,1,Open,0,1558.0,0.0,,0
1133,5061,20260618,,20260618,7,19,6,10-49,Pro,1,Open,0,1350.14,0.0,,0
1134,5062,20260617,,20260617,7,20,1,10-49,Pro,1,Open,0,1326.51,0.0,,0
1135,5064,20260626,,20260626,2,4,1,50+,Pro,1,Open,0,1499.09,0.0,,0
1136,5068,20260619,20260629,20260629,3,8,7,10-49,Pro,1,Lost,0,1454.07,0.0,10,0
1137,5073,20260619,,20260619,4,12,6,1-9,Pro,1,Open,0,1447.58,0.0,,0
1138,5077,20260625,,20260625,5,14,2,1-9,Starter,1,Open,0,581.29,0.0,,0
1139,5081,20260625,,20260625,6,17,5,50+,Group,5,Open,0,16398.49,0.0,,0
1140,5082,20260624,,20260624,6,17,1,10-49,Pro,1,Open,0,1500.06,0.0,,0
1141,5083,20260625,,20260625,6,17,7,1-9,Pro,1,Open,0,1480.63,0.0,,0
1142,5084,20260621,20260628,20260628,7,19,8,1-9,Starter,1,Won,1,627.01,547.08,7,0
1143,5085,20260626,,20260626,7,19,4,1-9,Starter,1,Open,0,575.05,0.0,,0
1144,5099,20260627,,20260627,4,12,2,10-49,Starter,1,Open,0,619.35,0.0,,0
1145,5102,20260626,,20260626,5,14,3,50+,Group,2,Open,0,7187.39,0.0,,0
1146,5103,20260622,,20260622,5,15,1,1-9,Starter,1,Open,0,550.68,0.0,,0
1147,5111,20260621,20260625,20260625,7,19,2,1-9,Starter,1,Lost,0,611.46,0.0,4,0
1148,5123,20260625,20260629,20260629,4,11,6,1-9,Starter,1,Won,1,609.88,542.31,4,0
1149,5137,20260625,,20260625,7,19,8,10-49,Group,2,Open,0,6412.9,0.0,,0
1150,5147,20260629,,20260629,4,10,1,10-49,Pro,1,Open,0,1525.8,0.0,,0
1151,5153,20260623,,20260623,5,13,1,1-9,Starter,1,Open,0,636.35,0.0,,0
1152,5154,20260625,,20260625,5,13,3,1-9,Starter,1,Open,0,575.05,0.0,,0
1153,5156,20260626,,20260626,5,14,5,10-49,Group,4,Open,0,12950.73,0.0,,0
1154,5159,20260621,,20260621,6,17,1,10-49,Group,2,Open,0,6401.46,0.0,,0
1155,5160,20260624,,20260624,6,17,3,1-9,Starter,1,Open,0,600.09,0.0,,0
1156,5163,20260623,,20260623,7,21,3,10-49,Starter,1,Open,0,596.25,0.0,,0
1157,5179,20260630,,20260630,6,16,1,10-49,Pro,1,Open,0,1427.81,0.0,,0
1158,5180,20260630,,20260630,7,20,4,1-9,Starter,1,Open,0,533.13,0.0,,0
1159,5182,20260629,,20260629,2,5,1,10-49,Starter,1,Open,0,533.74,0.0,,0
1160,5183,20260629,,20260629,2,6,3,10-49,Starter,1,Open,0,628.47,0.0,,0
1161,5193,20260624,,20260624,5,13,6,1-9,Starter,1,Open,0,592.84,0.0,,0
1162,5197,20260626,,20260626,6,16,1,1-9,Starter,1,Open,0,611.53,0.0,,0
1163,5201,20260629,,20260629,7,19,1,1-9,Starter,1,Open,0,595.7,0.0,,0
1164,5202,20260625,,20260625,7,19,5,10-49,Pro,1,Open,0,1504.88,0.0,,0
1165,5203,20260625,,20260625,7,20,3,1-9,Pro,1,Open,0,1540.53,0.0,,0
1166,5204,20260630,,20260630,7,20,6,10-49,Pro,1,Open,0,1430.13,0.0,,0
1167,5205,20260626,,20260626,7,21,5,1-9,Starter,1,Open,0,603.51,0.0,,0
1168,5207,20260628,,20260628,1,1,7,1-9,Starter,1,Open,0,534.18,0.0,,0
1169,5222,20260629,,20260629,4,10,3,1-9,Pro,1,Open,0,1476.61,0.0,,0
1170,5223,20260624,,20260624,4,11,3,1-9,Starter,1,Open,0,563.93,0.0,,0
1171,5228,20260701,,20260701,5,13,1,10-49,Pro,1,Open,0,1418.12,0.0,,0
1172,5229,20260628,,20260628,5,14,3,1-9,Starter,1,Open,0,544.43,0.0,,0
1173,5239,20260624,,20260624,7,19,8,10-49,Group,5,Open,0,18653.55,0.0,,0
1174,5240,20260627,,20260627,7,20,3,1-9,Pro,1,Open,0,1548.45,0.0,,0
1175,5241,20260701,,20260701,7,20,7,10-49,Pro,1,Open,0,1544.24,0.0,,0
1176,5261,20260630,,20260630,5,13,5,50+,Group,4,Open,0,14613.45,0.0,,0
1177,5267,20260701,,20260701,6,17,1,1-9,Starter,1,Open,0,627.76,0.0,,0
1178,5269,20260701,,20260701,7,20,6,1-9,Pro,1,Open,0,1448.32,0.0,,0
1179,5270,20260626,,20260626,2,4,5,1-9,Pro,1,Open,0,1552.71,0.0,,0
1180,5279,20260630,,20260630,3,8,7,1-9,Starter,1,Open,0,606.51,0.0,,0
1181,5282,20260628,,20260628,3,8,1,1-9,Pro,1,Open,0,1548.05,0.0,,0
1182,5292,20260628,,20260628,5,13,1,1-9,Starter,1,Open,0,603.38,0.0,,0
1183,5294,20260629,,20260629,5,14,2,1-9,Starter,1,Open,0,574.84,0.0,,0
1184,5300,20260627,,20260627,7,19,2,1-9,Starter,1,Open,0,642.51,0.0,,0
1185,5302,20260704,,20260704,7,19,3,10-49,Pro,1,Open,0,1535.55,0.0,,0
1186,5305,20260703,,20260703,1,1,2,10-49,Pro,1,Open,0,1371.65,0.0,,0
1187,5321,20260701,,20260701,5,13,4,10-49,Pro,1,Open,0,1327.67,0.0,,0
1188,5324,20260704,,20260704,5,14,5,1-9,Starter,1,Open,0,530.16,0.0,,0
1189,5330,20260702,,20260702,7,21,2,10-49,Group,2,Open,0,7465.28,0.0,,0
1190,5333,20260703,,20260703,2,5,5,50+,Group,4,Open,0,12594.84,0.0,,0
1191,5334,20260701,,20260701,2,5,1,50+,Group,4,Open,0,14145.65,0.0,,0
1192,5349,20260703,,20260703,4,10,2,10-49,Pro,1,Open,0,1314.79,0.0,,0
1193,5350,20260703,,20260703,4,10,5,1-9,Starter,1,Open,0,614.54,0.0,,0
1194,5352,20260629,,20260629,4,11,6,50+,Group,5,Open,0,17620.7,0.0,,0
1195,5353,20260705,,20260705,4,11,1,1-9,Pro,1,Open,0,1331.34,0.0,,0
1196,5354,20260701,,20260701,4,12,4,10-49,Pro,1,Open,0,1387.06,0.0,,0
1197,5360,20260702,,20260702,6,17,1,1-9,Starter,1,Open,0,560.95,0.0,,0
1198,5363,20260703,,20260703,7,19,5,10-49,Pro,1,Open,0,1428.88,0.0,,0
1199,5366,20260706,,20260706,7,21,7,1-9,Starter,1,Open,0,613.15,0.0,,0
1200,5367,20260705,,20260705,1,1,1,1-9,Starter,1,Open,0,561.71,0.0,,0
1201,5371,20260704,,20260704,1,3,5,1-9,Starter,1,Open,0,537.58,0.0,,0
1202,5381,20260706,,20260706,4,10,2,1-9,Starter,1,Open,0,596.2,0.0,,0
1203,5388,20260706,,20260706,5,14,7,1-9,Pro,1,Open,0,1379.83,0.0,,0
1204,5391,20260703,,20260703,5,15,1,10-49,Starter,1,Open,0,586.68,0.0,,0
1205,5405,20260701,,20260701,3,9,2,1-9,Starter,1,Open,0,588.63,0.0,,0
1206,5408,20260704,,20260704,4,10,1,10-49,Pro,1,Open,0,1418.85,0.0,,0
1207,5415,20260708,,20260708,6,16,8,1-9,Starter,1,Open,0,594.23,0.0,,0
1208,5420,20260701,,20260701,7,21,6,10-49,Pro,1,Open,0,1562.04,0.0,,0
1209,5426,20260703,,20260703,3,9,5,10-49,Starter,1,Open,0,627.85,0.0,,0
1210,5427,20260708,,20260708,4,10,2,1-9,Starter,1,Open,0,622.87,0.0,,0
1211,5433,20260703,,20260703,4,11,7,10-49,Starter,1,Open,0,578.95,0.0,,0
1212,5439,20260704,,20260704,5,14,1,10-49,Pro,1,Open,0,1487.94,0.0,,0
1213,5442,20260701,,20260701,6,16,5,50+,Group,3,Open,0,11368.05,0.0,,0
1214,5444,20260708,,20260708,6,17,3,1-9,Pro,1,Open,0,1292.36,0.0,,0
1215,5447,20260709,,20260709,7,19,6,50+,Group,3,Open,0,11057.23,0.0,,0
1216,5448,20260705,,20260705,7,19,2,1-9,Pro,1,Open,0,1527.96,0.0,,0
1217,5449,20260707,,20260707,7,21,7,10-49,Pro,1,Open,0,1295.18,0.0,,0
1218,5458,20260707,,20260707,2,6,3,10-49,Group,5,Open,0,15893.63,0.0,,0
1219,5470,20260709,,20260709,5,13,5,1-9,Starter,1,Open,0,576.71,0.0,,0
1220,5473,20260703,,20260703,6,16,5,1-9,Starter,1,Open,0,629.66,0.0,,0
1221,5479,20260710,,20260710,7,20,5,50+,Pro,1,Open,0,1494.6,0.0,,0
1222,5480,20260707,,20260707,7,20,6,1-9,Starter,1,Open,0,546.3,0.0,,0
